EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 02-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, CATUS (STAID: 767).
Blended and updated with sources: 104935 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
104935,19320317,   60,    0
104935,19320318,    0,    0
104935,19320319,    0,    0
104935,19320320,    0,    0
104935,19320321,    0,    0
104935,19320322,   20,    0
104935,19320323,    0,    0
104935,19320324,    0,    0
104935,19320325,    0,    0
104935,19320326,  140,    0
104935,19320327,    0,    0
104935,19320328,  210,    0
104935,19320329,   60,    0
104935,19320330,    0,    0
104935,19320331,   90,    0
104935,19320401,    0,    0
104935,19320402,    0,    0
104935,19320403,  120,    0
104935,19320404,    0,    0
104935,19320405,  100,    0
104935,19320406,    0,    0
104935,19320407,    0,    0
104935,19320408,   20,    0
104935,19320409,    0,    0
104935,19320410,    0,    0
104935,19320411,    0,    0
104935,19320412,   20,    0
104935,19320413,    0,    0
104935,19320414,   30,    0
104935,19320415,   90,    0
104935,19320416,    0,    0
104935,19320417,    0,    0
104935,19320418,    0,    0
104935,19320419,  120,    0
104935,19320420,    0,    0
104935,19320421,    0,    0
104935,19320422,   90,    0
104935,19320423,    0,    0
104935,19320424,    0,    0
104935,19320425,    0,    0
104935,19320426,    0,    0
104935,19320427,    0,    0
104935,19320428,    0,    0
104935,19320429,  170,    0
104935,19320430,    0,    0
104935,19320501,   30,    0
104935,19320502,   20,    0
104935,19320503,   50,    0
104935,19320504,    0,    0
104935,19320505,    0,    0
104935,19320506,  250,    0
104935,19320507,    0,    0
104935,19320508,   20,    0
104935,19320509,   30,    0
104935,19320510,   40,    0
104935,19320511,    0,    0
104935,19320512,    0,    0
104935,19320513,    0,    0
104935,19320514,    0,    0
104935,19320515,    0,    0
104935,19320516,   60,    0
104935,19320517,    0,    0
104935,19320518,    0,    0
104935,19320519,    0,    0
104935,19320520,    0,    0
104935,19320521,   30,    0
104935,19320522,   50,    0
104935,19320523,  110,    0
104935,19320524,   20,    0
104935,19320525,  130,    0
